f0:c8:b0:2f:c3:6a -70.5,-70.75001,-70.91668,-70.98751,-70.99001,-71.32504 -77 8.504847450881776
c3:c5:0a:42:ff:15 -80.24995,-79.62466,-79.24944,-79.18707,-78.94953,-78.95795 -77 3.819924570853992
c4:b8:22:3a:a4:01 -76.25006,-76.42509,-76.50567,-76.62926,-76.70343,-76.41943 -77 5.271754167318458
c6:f1:d8:de:c7:6d -76,-75.49999,-74.99997,-74.99998,-77.00035,-78.16729 -77 6.79889083951827
cb:87:f2:a7:4a:cd -69.16619,-66.08305,-66.05537,-67.7917,-68.83354,-69.19471 -77 2.6567618887067628
ca:e9:21:e1:30:41 -72,-72.50001,-73.66671,-74.25008,-73.8,-73.49995 -77 6.502116830061251
cc:31:e5:51:83:cf -71,-73.00002,-73.33335,-71.99993,-71.99995,-71.99995 -77 6.275634207421824
d0:58:bb:6b:c5:48 -73,-74.50021,-76.3343,-77.00137,-77.00109,-77.00091 -77 1.763391799191151
f0:6a:e2:cc:0d:c8 -84.41661,-85.20833,-84.80552,-84.6041,-84.88337,-85.06956 -77 10.696824675726774
ef:f7:ba:b0:4e:58 -80.9999,-80.69982,-80.4664,-83.85057,-83.28024,-82.89997 -77 6.1791295817858565
f0:c8:b0:2f:c3:6a -75,-72.99998,-73.66667,-72.99997,-72.99998,-72.99998 -77 8.504847450881776
f3:ae:ac:5e:07:79 -73,-73,-78.00015,-80.50027,-79.00005,-77.99988 -77 10.745010844942197
f4:6c:81:5c:29:66 -84,-79.49995,-77.99991,-77.24987,-76.79984,-76.79987 -77 7.702635431641899
c3:c5:0a:42:ff:15 -79.18707,-79.06829,-79.0315,-78.77356,-78.41869,-78.34885 -77 3.819924570853992
c4:b8:22:3a:a4:01 -76.42509,-76.46539,-76.52001,-76.56587,-76.53658,-76.94729 -77 5.271754167318458
c6:f1:d8:de:c7:6d -75,-75,-75,-75,-74.79997,-74.66662 -77 6.79889083951827
c8:fb:3a:d4:b7:cf -93,-93,-91.99977,-91.74971,-91.39948,-91.33281 -77 12.367172125474918
cb:87:f2:a7:4a:cd -69.16619,-67.6246,-67.1015,-67.27407,-67.58601,-67.85419 -77 2.6567618887067628
ca:e9:21:e1:30:41 -78,-78,-77.66665,-76.7499,-76.19984,-75.83311 -77 6.502116830061251
d0:58:bb:6b:c5:48 -76,-76,-83.00106,-86.25183,-86.20144,-86.16784 -77 1.763391799191151
ef:f7:ba:b0:4e:58 -82.89997,-83.45,-83.96674,-82.97477,-82.97982,-82.98318 -77 6.1791295817858565
e6:fc:ea:e2:d5:8d -71,-71,-73.00006,-74.00011,-73.40002,-72.99995 -77 7.191246394090638
f0:6a:e2:cc:0d:c8 -84.80552,-84.70481,-84.76434,-84.84065,-84.67248,-84.56035 -77 10.696824675726774
f0:c8:b0:2f:c3:6a -73.66667,-73.33332,-73.22221,-73.16665,-73.73338,-73.77782 -77 8.504847450881776
f3:ae:ac:5e:07:79 -80.50027,-79.75016,-79.16672,-78.37498,-77.69991,-77.41653 -77 10.745010844942197
f4:6c:81:5c:29:66 -84,-84,-83.66663,-84.00005,-84.00005,-84.00004 -77 7.702635431641899
c3:c5:0a:42:ff:15 -78.41869,-78.38377,-77.92247,-77.44176,-76.7532,-76.29411 -77 3.819924570853992
c6:f1:d8:de:c7:6d -74,-74,-76.00008,-77.00014,-76.40003,-75.66653 -77 6.79889083951827
c8:fb:3a:d4:b7:cf -91.99977,-91.87473,-91.71627,-91.62035,-91.29598,-91.74729 -77 12.367172125474918
ca:e9:21:e1:30:41 -78,-75.49997,-74.66662,-75.25001,-74.59992,-74.16652 -77 6.502116830061251
cb:87:f2:a7:4a:cd -72,-71.49999,-68.66654,-67.24979,-67.59988,-67.83329 -77 2.6567618887067628
cc:31:e5:51:83:cf -73,-71.49998,-70.99998,-70.24994,-70.39996,-70.49998 -77 6.275634207421824
d0:58:bb:6b:c5:48 -79,-79,-78.33318,-77.7496,-76.19836,-75.33083 -77 1.763391799191151
e6:fc:ea:e2:d5:8d -72.99995,-75,-75.33334,-76.00006,-76.4001,-75.3332 -77 7.191246394090638
ef:f7:ba:b0:4e:58 -83.96674,-83.47073,-83.30708,-83.22608,-83.58103,-82.81699 -77 6.1791295817858565
f0:c8:b0:2f:c3:6a -73,-73,-73,-73.25002,-73.2,-73.16666 -77 8.504847450881776
f3:ae:ac:5e:07:79 -89,-89,-89,-89,-88.59988,-85.99878 -77 10.745010844942197
f4:6c:81:5c:29:66 -84.00005,-84.00004,-83.3333,-82.99991,-83.19999,-82.66639 -77 7.702635431641899
c3:c5:0a:42:ff:15 -75,-75,-75,-75.50011,-77.00066,-78.00114 -77 3.819924570853992
c4:b8:22:3a:a4:01 -81,-79.49997,-77.66653,-76.24972,-76.99994,-77.16667 -77 5.271754167318458
c6:f1:d8:de:c7:6d -74,-77.00006,-78.00011,-78.75019,-79.40031,-80.16722 -77 6.79889083951827
c8:fb:3a:d4:b7:cf -91.62035,-91.45815,-91.55456,-91.66599,-91.53265,-92.11144 -77 12.367172125474918
ca:e9:21:e1:30:41 -74,-73.49999,-72.99998,-72.74997,-72.59996,-72.49995 -77 6.502116830061251
cb:87:f2:a7:4a:cd -71,-71.50001,-68.66658,-67.24984,-66.39977,-65.83304 -77 2.6567618887067628
cc:31:e5:51:83:cf -70,-70,-71.33337,-72.00007,-71.80003,-71.66667 -77 6.275634207421824
d0:58:bb:6b:c5:48 -76.19836,-75.76457,-73.8427,-72.63155,-73.50582,-74.08878 -77 1.763391799191151
ef:f7:ba:b0:4e:58 -83.58103,-83.19899,-83.13265,-82.8494,-83.07964,-83.23315 -77 6.1791295817858565
f0:c8:b0:2f:c3:6a -73,-72.5,-72.66667,-72.75001,-72.80001,-72.83334 -77 8.504847450881776
f3:ae:ac:5e:07:79 -88.59988,-87.29932,-84.19942,-82.89947,-80.9193,-79.76585 -77 10.745010844942197
f4:6c:81:5c:29:66 -76,-76.50001,-78.33344,-79.50022,-80.40036,-79.66674 -77 7.702635431641899
c3:c5:0a:42:ff:15 -75,-75.25007,-75.83366,-76.37565,-77.10078,-77.4175 -77 3.819924570853992
c4:b8:22:3a:a4:01 -74,-74,-76.66689,-77.75036,-78.80061,-79.50083 -77 5.271754167318458
c6:f1:d8:de:c7:6d -80.16722,-81.58363,-81.72243,-79.79162,-78.63309,-77.86069 -77 6.79889083951827
ca:e9:21:e1:30:41 -79,-78.49999,-76.6666,-75.49986,-74.99982,-74.66644 -77 6.502116830061251
c8:fb:3a:d4:b7:cf -90,-88.99995,-90.00013,-89.75002,-89.80004,-89.80003 -77 12.367172125474918
cb:87:f2:a7:4a:cd -68.66658,-67.9582,-67.4387,-67.03725,-67.42986,-67.6916 -77 2.6567618887067628
cc:31:e5:51:83:cf -68,-68,-68.33334,-69.00004,-69.40006,-69.33337 -77 6.275634207421824
d0:58:bb:6b:c5:48 -74.08878,-76.04456,-81.03117,-83.27476,-82.01848,-81.18072 -77 1.763391799191151
e6:fc:ea:e2:d5:8d -77,-77,-77.66669,-75.9999,-74.79978,-74.33307 -77 7.191246394090638
ef:f7:ba:b0:4e:58 -82,-83.00003,-83.33339,-82.24979,-81.3995,-82.16671 -77 6.1791295817858565
f0:6a:e2:cc:0d:c8 -85,-85,-85.33336,-85.25,-85.25,-85.25 -77 10.696824675726774
f0:c8:b0:2f:c3:6a -74,-74,-73.66666,-73.49998,-73.6,-73.6 -77 8.504847450881776
f3:ae:ac:5e:07:79 -73,-80.00008,-83.00018,-81.50001,-80.59988,-80.5999 -77 10.745010844942197
f4:6c:81:5c:29:66 -80.40036,-80.03355,-80.35571,-80.01675,-79.41328,-78.84424 -77 7.702635431641899
c4:b8:22:3a:a4:01 -76.66689,-77.20864,-77.73935,-78.17981,-79.34426,-80.2874 -77 5.271754167318458
c6:f1:d8:de:c7:6d -79,-78.49999,-80.33343,-81.00014,-79.59985,-78.33285 -77 6.79889083951827
c8:fb:3a:d4:b7:cf -90,-89.49995,-89.6667,-89.68754,-89.71005,-89.72506 -77 12.367172125474918
ca:e9:21:e1:30:41 -73,-72.49999,-73.00001,-73.00001,-73.00001,-73.00001 -77 6.502116830061251
cb:87:f2:a7:4a:cd -69,-69,-69,-69,-69,-69 -77 2.6567618887067628
d0:58:bb:6b:c5:48 -82.01848,-81.59958,-78.06575,-76.29865,-79.44096,-81.53622 -77 1.763391799191151
cc:31:e5:51:83:cf -69.00004,-69.20005,-69.24449,-69.18336,-68.94667,-70.12239 -77 6.275634207421824
e6:fc:ea:e2:d5:8d -77,-73.99997,-75.00002,-74.74999,-75.20006,-75.50011 -77 7.191246394090638
ef:f7:ba:b0:4e:58 -80,-79.49998,-80.6668,-81.50031,-82.20056,-82.66745 -77 6.1791295817858565
f0:6a:e2:cc:0d:c8 -86,-86.50002,-85.99996,-85.49988,-85.4999,-85.49992 -77 10.696824675726774
f0:c8:b0:2f:c3:6a -73.6,-73.8,-73.53333,-73.39999,-73.11996,-73.09997 -77 8.504847450881776
f3:ae:ac:5e:07:79 -73,-75.00002,-75.33335,-75.50002,-76.00008,-77.50033 -77 10.745010844942197
f4:6c:81:5c:29:66 -80.40036,-80.21695,-80.26321,-80.20158,-80.04389,-79.84389 -77 7.702635431641899
c4:b8:22:3a:a4:01 -76,-76,-76.66671,-77.50014,-77.20004,-76.83324 -77 5.271754167318458
c6:f1:d8:de:c7:6d -79,-78.74999,-79.27784,-79.70847,-79.68674,-79.46101 -77 6.79889083951827
ca:e9:21:e1:30:41 -73.00001,-73.00001,-75.00009,-76.25018,-77.00027,-76.33339 -77 6.502116830061251
cb:87:f2:a7:4a:cd -69,-69,-70.00006,-70.50011,-70.80016,-71.00021 -77 2.6567618887067628
cc:31:e5:51:83:cf -70.12239,-72.56122,-73.37418,-73.53065,-73.62453,-73.52042 -77 6.275634207421824
d0:58:bb:6b:c5:48 -71,-71,-77.00087,-79.50141,-77.80025,-76.66597 -77 1.763391799191151
e6:fc:ea:e2:d5:8d -76,-77.00001,-76.66666,-75.24989,-74.39981,-74.66656 -77 7.191246394090638
ef:f7:ba:b0:4e:58 -84,-84,-83.66663,-82.74975,-82.19957,-82.19964 -77 6.1791295817858565
f0:c8:b0:2f:c3:6a -73,-73,-72.66666,-72.75,-72.75,-72.75 -77 8.504847450881776
f3:ae:ac:5e:07:79 -85,-80.49996,-77.99991,-76.74986,-75.99982,-75.33308 -77 10.745010844942197
f4:6c:81:5c:29:66 -77,-75.99998,-75.99999,-75.74997,-77.20022,-78.1671 -77 7.702635431641899
c3:c5:0a:42:ff:15 -81,-81,-79.66648,-78.99967,-78.99974,-78.99979 -77 3.819924570853992
c4:b8:22:3a:a4:01 -78,-78,-76.99992,-76.49985,-79.20072,-80.50122 -77 5.271754167318458
c6:f1:d8:de:c7:6d -82,-81.49999,-78.99984,-77.99975,-78.79998,-79.50022 -77 6.79889083951827
ca:e9:21:e1:30:41 -71,-72.00001,-72.33335,-72.25001,-73.60018,-74.50034 -77 6.502116830061251
cb:87:f2:a7:4a:cd -63,-63,-63,-63,-63,-63 -77 2.6567618887067628
cc:31:e5:51:83:cf -76,-75.49999,-73.6666,-73.99997,-73.99998,-73.99998 -77 6.275634207421824
d0:58:bb:6b:c5:48 -79.50141,-78.65078,-77.98904,-76.24102,-75.39219,-74.65932 -77 1.763391799191151
e6:fc:ea:e2:d5:8d -71,-74.00003,-74.66671,-75.00005,-73.99993,-73.33317 -77 7.191246394090638
f0:6a:e2:cc:0d:c8 -85,-86.00003,-86.33339,-85.99997,-86.20005,-86.20004 -77 10.696824675726774
ef:f7:ba:b0:4e:58 -82.19964,-83.09985,-83.06657,-83.04992,-83.03993,-83.03327 -77 6.1791295817858565
f3:ae:ac:5e:07:79 -75.99982,-75.66645,-74.77761,-74.33318,-74.06652,-73.88874 -77 10.745010844942197
f4:6c:81:5c:29:66 -85,-83.99998,-81.66653,-80.24975,-79.39964,-78.99959 -77 7.702635431641899
c3:c5:0a:42:ff:15 -78.99967,-78.99971,-78.99973,-77.99963,-76.9994,-76.33253 -77 3.819924570853992
c4:b8:22:3a:a4:01 -74,-74,-74.66671,-75.00008,-76.60044,-77.83415 -77 5.271754167318458
c6:f1:d8:de:c7:6d -80,-78.49997,-77.66659,-78.50007,-79.8004,-80.66735 -77 6.79889083951827
ca:e9:21:e1:30:41 -72,-75.00003,-73.66664,-72.99993,-73.39999,-73.50002 -77 6.502116830061251
cb:87:f2:a7:4a:cd -69,-70.00002,-70.00001,-69.74998,-68.39979,-67.66633 -77 2.6567618887067628
cc:31:e5:51:83:cf -69,-69,-71.3334,-72.50013,-72.20007,-72.16673 -77 6.275634207421824
d0:58:bb:6b:c5:48 -76.24102,-75.81654,-75.43061,-76.07364,-76.45961,-77.38557 -77 1.763391799191151
e6:fc:ea:e2:d5:8d -77,-77,-77.66671,-78.00008,-79.80051,-80.83415 -77 7.191246394090638
ef:f7:ba:b0:4e:58 -83.09985,-83.08321,-83.07211,-83.06406,-83.0579,-82.21439 -77 6.1791295817858565
f0:6a:e2:cc:0d:c8 -86,-85.49998,-86.00004,-86.25008,-86.25007,-86.25005 -77 10.696824675726774
f3:ae:ac:5e:07:79 -73,-73,-80.33372,-84.00069,-85.20078,-85.20065 -77 10.745010844942197
f4:6c:81:5c:29:66 -77,-77,-76.66665,-76.49997,-77.40012,-77.40009 -77 7.702635431641899
c3:c5:0a:42:ff:15 -77.99963,-77.4995,-77.11048,-76.0827,-75.66605,-75.38827 -77 3.819924570853992
c4:b8:22:3a:a4:01 -77.83415,-81.91721,-82.61155,-81.70846,-80.96648,-80.8053 -77 5.271754167318458
c6:f1:d8:de:c7:6d -75,-74.49999,-74.33332,-74.50001,-75.80022,-76.66706 -77 6.79889083951827
ca:e9:21:e1:30:41 -72.99993,-73.19997,-73.29999,-73.97504,-74.38009,-74.65013 -77 6.502116830061251
cb:87:f2:a7:4a:cd -78,-76.99999,-72.6665,-70.24968,-68.79955,-67.83276 -77 2.6567618887067628
cc:31:e5:51:83:cf -69,-69,-70.66672,-71.50009,-71.50008,-71.50006 -77 6.275634207421824
d0:58:bb:6b:c5:48 -75.81654,-75.62356,-75.77364,-75.94524,-76.23365,-75.69374 -77 1.763391799191151
ef:f7:ba:b0:4e:58 -79,-79,-81.00018,-81.00014,-81.00011,-80.83334 -77 6.1791295817858565
f0:6a:e2:cc:0d:c8 -85.49998,-85.75002,-85.91673,-86.00008,-86.05009,-86.54204 -77 10.696824675726774
f3:ae:ac:5e:07:79 -73,-73,-79.00021,-81.75035,-80.40012,-79.49992 -77 10.745010844942197
f0:c8:b0:2f:c3:6a -71,-71,-71.33334,-70.99999,-70.79998,-70.66663 -77 8.504847450881776
f4:6c:81:5c:29:66 -83,-84.50004,-84.66671,-83.74986,-83.1997,-82.8329 -77 7.702635431641899
c3:c5:0a:42:ff:15 -76.0827,-75.87437,-75.71233,-75.03415,-74.62723,-74.35593 -77 3.819924570853992
c4:b8:22:3a:a4:01 -75,-72.99998,-72.33329,-72.75001,-72.80001,-74.66713 -77 5.271754167318458
c6:f1:d8:de:c7:6d -76.66706,-77.83355,-76.55563,-75.91666,-77.3336,-78.27827 -77 6.79889083951827
ca:e9:21:e1:30:41 -80,-76.99995,-76.33326,-79.25031,-79.25024,-79.25021 -77 6.502116830061251
cc:31:e5:51:83:cf -69,-69,-68.66666,-68.24997,-69.40008,-70.16684 -77 6.275634207421824
e6:fc:ea:e2:d5:8d -79,-79,-78.66665,-79.00003,-79.00002,-79.00002 -77 7.191246394090638
cb:87:f2:a7:4a:cd -72,-72,-73.00005,-73.50009,-71.3997,-69.99936 -77 2.6567618887067628
f0:c8:b0:2f:c3:6a -71,-72.00001,-72.00001,-73.00006,-73.60011,-73.60009 -77 8.504847450881776
f3:ae:ac:5e:07:79 -77,-77.50001,-78.33336,-77.24995,-76.39988,-76.16653 -77 10.745010844942197
ef:f7:ba:b0:4e:58 -78,-78,-78,-79.00014,-79.20016,-79.00006 -77 6.1791295817858565
f4:6c:81:5c:29:66 -84.66671,-84.20827,-83.87203,-83.61218,-84.29005,-84.57524 -77 7.702635431641899
c3:c5:0a:42:ff:15 -74.62723,-74.49158,-73.32764,-72.49562,-73.59675,-74.66434 -77 3.819924570853992
c4:b8:22:3a:a4:01 -72.75001,-72.77501,-73.40575,-73.55432,-74.24357,-74.53638 -77 5.271754167318458
c6:f1:d8:de:c7:6d -82,-82.50002,-82.66669,-81.9999,-81.59979,-81.33303 -77 6.79889083951827
ca:e9:21:e1:30:41 -77,-74.49997,-75.33335,-75.50003,-75.80007,-75.80006 -77 6.502116830061251
cb:87:f2:a7:4a:cd -63,-63,-66.00015,-67.50027,-69.40057,-70.50079 -77 2.6567618887067628
cc:31:e5:51:83:cf -70,-70,-71.00002,-71.50005,-70.99999,-70.66661 -77 6.275634207421824
d0:58:bb:6b:c5:48 -74,-71.99987,-74.33376,-74.75052,-75.40093,-74.83342 -77 1.763391799191151
e6:fc:ea:e2:d5:8d -80,-76.49996,-74.66658,-74.99996,-74.79994,-74.49989 -77 7.191246394090638
ef:f7:ba:b0:4e:58 -79,-78.49998,-79.00004,-79.25008,-80.60052,-81.50092 -77 6.1791295817858565
f0:6a:e2:cc:0d:c8 -88,-86.99996,-85.99986,-87.00014,-87.2002,-87.16682 -77 10.696824675726774
f3:ae:ac:5e:07:79 -76.16653,-82.58334,-85.05566,-86.04184,-83.43307,-81.69382 -77 10.745010844942197
f0:c8:b0:2f:c3:6a -75,-73.49998,-73.66666,-74.75007,-75.40013,-75.33343 -77 8.504847450881776
f4:6c:81:5c:29:66 -77,-77.50002,-81.00029,-83.00055,-83.00044,-83.00037 -77 7.702635431641899
c3:c5:0a:42:ff:15 -79,-79.50002,-79.66671,-79.24988,-79.60012,-80.00049 -77 3.819924570853992
c4:b8:22:3a:a4:01 -78,-77.49999,-77.33331,-78.25012,-78.20008,-77.99998 -77 5.271754167318458
c6:f1:d8:de:c7:6d -90,-89.49998,-87.66634,-86.49934,-85.99916,-85.33201 -77 6.79889083951827
ca:e9:21:e1:30:41 -74.49997,-74.91666,-75.11113,-75.28338,-75.38673,-75.32226 -77 6.502116830061251
cb:87:f2:a7:4a:cd -66,-65.49999,-67.66674,-68.75014,-67.59996,-66.83315 -77 2.6567618887067628
cc:31:e5:51:83:cf -69,-69,-70.33337,-71.00006,-70.60001,-70.16662 -77 6.275634207421824
d0:58:bb:6b:c5:48 -74.83342,-73.91662,-74.27786,-74.20835,-75.5683,-76.6422 -77 1.763391799191151
e6:fc:ea:e2:d5:8d -76.49996,-75.58326,-75.38882,-75.24158,-75.09323,-74.57759 -77 7.191246394090638
ef:f7:ba:b0:4e:58 -81.50092,-79.75041,-79.50025,-80.37534,-80.30025,-80.08344 -77 6.1791295817858565
f0:6a:e2:cc:0d:c8 -87,-87.50002,-85.99989,-84.74972,-84.74977,-84.74981 -77 10.696824675726774
f0:c8:b0:2f:c3:6a -73,-73,-73.33334,-73.75003,-73.80003,-73.83336 -77 8.504847450881776
f4:6c:81:5c:29:66 -91,-91.50002,-87.33291,-85.24923,-84.79922,-84.66594 -77 7.702635431641899
f3:ae:ac:5e:07:79 -77,-76.49999,-75.66664,-75.24996,-75.19997,-74.99995 -77 10.745010844942197
c3:c5:0a:42:ff:15 -81,-81,-79.99982,-80.24996,-80.24997,-80.24998 -77 3.819924570853992
c4:b8:22:3a:a4:01 -77,-74.99997,-74.33327,-75.50009,-76.00017,-76.00014 -77 5.271754167318458
c6:f1:d8:de:c7:6d -79,-76.99997,-78.66673,-79.2501,-77.79983,-77.33307 -77 6.79889083951827
ca:e9:21:e1:30:41 -75,-75,-74.66666,-74.49998,-74.39997,-74.3333 -77 6.502116830061251
cb:87:f2:a7:4a:cd -75,-75,-71.33308,-72.75002,-72.39993,-72.16652 -77 2.6567618887067628
d0:58:bb:6b:c5:48 -77,-76.49995,-75.33288,-74.9994,-75.6003,-76.33504 -77 1.763391799191151
e6:fc:ea:e2:d5:8d -74,-74,-76.0001,-76.75015,-77.60027,-78.16705 -77 7.191246394090638
ef:f7:ba:b0:4e:58 -80.37534,-80.33779,-80.253,-80.43978,-80.3518,-79.95966 -77 6.1791295817858565
f0:6a:e2:cc:0d:c8 -83,-84.00002,-84.66673,-83.99995,-83.39981,-83.83334 -77 10.696824675726774
f0:c8:b0:2f:c3:6a -76,-75.49999,-74.66664,-74.24995,-73.79992,-73.49989 -77 8.504847450881776
f3:ae:ac:5e:07:79 -85,-85,-80.99988,-78.99978,-78.19973,-77.66635 -77 10.745010844942197
f4:6c:81:5c:29:66 -85.24923,-85.02422,-84.90478,-84.92859,-84.74278,-84.78568 -77 7.702635431641899
c3:c5:0a:42:ff:15 -80.24997,-80.24998,-81.50021,-81.12502,-80.69974,-80.24934 -77 3.819924570853992
c6:f1:d8:de:c7:6d -78.66673,-78.95842,-78.5722,-78.26237,-80.01037,-80.84232 -77 6.79889083951827
c4:b8:22:3a:a4:01 -73,-74.50002,-75.00004,-75.00003,-75.4001,-75.50011 -77 5.271754167318458
ca:e9:21:e1:30:41 -75,-74.49999,-74.33332,-74.24998,-74.19998,-74.16664 -77 6.502116830061251
cc:31:e5:51:83:cf -75,-74.49999,-72.66661,-71.49989,-70.99986,-70.99989 -77 6.275634207421824
d0:58:bb:6b:c5:48 -78,-80.00141,-80.33505,-81.00457,-81.40703,-80.83188 -77 1.763391799191151
