ca:e9:21:e1:30:41 -72,-72,-73.66857,-74.50343,-75.20561,-75.67426 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -80.49999,-79.24992,-78.16647,-77.32467,-76.81957,-77.34981 -77 6.076495346773638
cc:31:e5:51:83:cf -81.66659,-82.20846,-82.60589,-82.66277,-82.12997,-81.77472 -77 5.512477833429697
d0:58:bb:6b:c5:48 -71,-71,-77.00021,-80.00037,-78.4001,-77.33321 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -85,-85.50002,-85.33332,-85.50005,-85.50004,-85.50003 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -76,-76.50002,-76.33333,-79.50055,-81.00089,-82.00121 -77 6.523432817850212
f0:c8:b0:2f:c3:6a -69,-69,-69,-69,-69,-69 -77 2.410942642803011
f3:ae:ac:5e:07:79 -77,-77.50002,-77.33333,-77.50002,-76.3997,-75.83284 -77 3.788213399555367
f4:6c:81:5c:29:66 -77.40204,-77.53551,-78.35865,-78.51966,-78.81785,-79.18552 -77 1.6620440677319606
c4:b8:22:3a:a4:01 -78,-78,-80.00014,-80.25014,-80.80025,-81.16701 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -82,-78.49989,-76.99976,-77.49993,-77.59998,-78.33377 -77 3.8914231465706832
cc:31:e5:51:83:cf -82.12997,-81.95233,-81.96822,-81.97617,-82.58131,-83.15163 -77 5.512477833429697
ca:e9:21:e1:30:41 -74.50343,-74.85455,-75.12785,-79.84828,-78.47743,-77.56332 -77 1.1034026592412622
d0:58:bb:6b:c5:48 -77.00021,-78.50031,-78.4669,-78.18346,-76.74654,-77.95574 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -85.50005,-85.50004,-85.50004,-85.62505,-83.29947,-81.74898 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -91,-83.99986,-81.33307,-82.24992,-80.99965,-80.16608 -77 6.523432817850212
f3:ae:ac:5e:07:79 -76.3997,-76.11626,-75.07745,-74.55802,-74.04631,-73.70515 -77 3.788213399555367
f4:6c:81:5c:29:66 -80,-73.49928,-76.3339,-77.25114,-77.80164,-78.16879 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -72,-72,-72.33334,-71.24996,-70.59992,-70.59994 -77 9.558838690439744
c4:b8:22:3a:a4:01 -80.00014,-80.12514,-80.35019,-80.55442,-80.04343,-79.86947 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -78,-77.49996,-80.66747,-82.00134,-82.60164,-82.83504 -77 3.8914231465706832
cb:87:f2:a7:4a:cd -71,-69.99999,-69.99999,-69.99999,-69.99999,-69.99999 -77 6.076495346773638
cc:31:e5:51:83:cf -81,-81.50002,-81.33332,-83.25066,-83.40062,-83.33379 -77 5.512477833429697
ca:e9:21:e1:30:41 -87,-86.49995,-83.99911,-82.99861,-82.99889,-82.99907 -77 1.1034026592412622
e6:fc:ea:e2:d5:8d -89,-81.9999,-79.33314,-78.24974,-79.19996,-79.19997 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -74,-74,-79.00027,-82.25056,-80.60014,-79.49979 -77 6.523432817850212
f0:6a:e2:cc:0d:c8 -78,-79.00005,-79.00004,-80.75072,-80.2002,-80.50048 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -69,-69.50001,-72.00019,-73.25034,-72.40005,-71.83314 -77 2.410942642803011
f4:6c:81:5c:29:66 -76.3339,-76.79266,-77.12932,-77.38972,-77.91365,-77.92812 -77 1.6620440677319606
f3:ae:ac:5e:07:79 -73,-73,-72.66665,-72.49996,-73.80027,-74.33375 -77 3.788213399555367
c3:c5:0a:42:ff:15 -75,-75,-73.66664,-72.49992,-72.19991,-71.9999 -77 9.558838690439744
c4:b8:22:3a:a4:01 -81,-79.49998,-80.00002,-80.50008,-80.2,-79.99993 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -75,-74.49998,-76.33352,-77.00029,-77.60046,-77.83385 -77 3.8914231465706832
ca:e9:21:e1:30:41 -82.99889,-82.99898,-83.9995,-84.24972,-85.40052,-86.00103 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -80,-80,-81.00005,-80.75002,-78.79964,-77.49933 -77 6.076495346773638
e6:fc:ea:e2:d5:8d -78.24974,-78.72485,-78.88323,-77.91232,-77.32975,-79.10863 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -87,-87.50001,-83.66644,-81.74958,-80.59941,-79.66586 -77 6.523432817850212
